timestamp,total_beds,occupied_beds,available_beds,total_icu_beds,occupied_icu_beds,available_icu_beds,total_doctors,available_doctors,total_nurses,available_nurses,ventilators_total,ventilators_in_use,oxygen_units_total,oxygen_units_in_use,incoming_patients,discharged_patients,emergency_cases,opd_cases,avg_wait_time_minutes,avg_treatment_time_minutes,bed_turnover_rate,resource_utilization_rate,icu_utilization_rate,staff_load_ratio,emergency_pressure_score
2023-01-08 01:00:00,300,299,1,50,50,0,80,0,150,0,40,26,100,86,4,3,4,2,69,88,0.0100,0.9967,1.0000,-14.2381,31.60
2023-01-08 02:00:00,300,300,0,50,50,0,80,0,150,0,40,38,100,88,5,1,2,1,5,54,0.0033,1.0000,1.0000,-13.6364,30.80
2023-01-08 03:00:00,300,300,0,50,50,0,80,5,150,0,40,39,100,80,4,1,2,1,15,52.67,0.0033,1.0000,1.0000,-15.0000,30.80
2023-01-08 04:00:00,300,298,2,50,50,0,80,5,150,0,40,39,100,100,1,3,1,0,11.5,50.83,0.0100,0.9933,1.0000,-17.5294,30.40
2023-01-08 05:00:00,300,298,2,50,50,0,80,2,150,0,40,38,100,63,1,1,1,0,8,71.67,0.0033,0.9933,1.0000,-16.5556,30.40
2023-01-08 06:00:00,300,293,7,50,50,0,80,23,150,30,40,25,100,100,8,13,6,6,11,51.25,0.0433,0.9767,1.0000,5.4259,32.40
2023-01-08 07:00:00,300,296,4,50,50,0,80,20,150,29,40,30,100,91,8,5,6,3,8.71,63.43,0.0167,0.9867,1.0000,5.9200,32.40
2023-01-08 08:00:00,300,299,1,50,50,0,80,15,150,37,40,27,100,93,9,6,5,8,17.44,56.56,0.0200,0.9967,1.0000,5.6415,32.00
2023-01-08 09:00:00,300,299,1,50,50,0,80,24,150,40,40,27,100,78,20,20,8,9,27,62.6,0.0667,0.9967,1.0000,4.6000,33.20
2023-01-08 10:00:00,300,292,8,50,50,0,80,17,150,29,40,40,100,92,13,20,7,5,25.83,71.94,0.0667,0.9733,1.0000,6.2128,32.80
2023-01-08 11:00:00,300,295,5,50,50,0,80,24,150,34,40,38,100,100,21,18,10,8,28.6,66,0.0600,0.9833,1.0000,5.0000,34.00
2023-01-08 12:00:00,300,293,7,50,50,0,80,24,150,24,40,27,100,97,10,12,12,9,29,53.4,0.0400,0.9767,1.0000,5.9796,34.80
2023-01-08 13:00:00,300,288,12,50,50,0,80,20,150,40,40,38,100,100,15,20,15,8,31.71,72.57,0.0667,0.9600,1.0000,4.7213,36.00
2023-01-08 14:00:00,300,288,12,50,50,0,80,20,150,35,40,32,100,84,17,17,6,7,37.14,60.43,0.0567,0.9600,1.0000,5.1429,32.40
2023-01-08 15:00:00,300,289,11,50,50,0,80,19,150,24,40,31,100,83,12,11,10,6,30,58.5,0.0367,0.9633,1.0000,6.5682,34.00
2023-01-08 16:00:00,300,300,0,50,50,0,80,23,150,30,40,28,100,100,22,8,5,10,34.75,60.04,0.0267,1.0000,1.0000,5.5556,32.00
2023-01-08 17:00:00,300,294,6,50,50,0,80,21,150,34,40,25,100,75,14,20,5,8,26.55,57.14,0.0667,0.9800,1.0000,5.2500,32.00
2023-01-08 18:00:00,300,296,4,50,50,0,80,20,150,28,40,39,100,100,15,13,4,8,20.71,56.95,0.0433,0.9867,1.0000,6.0408,31.60
2023-01-08 19:00:00,300,293,7,50,50,0,80,16,150,33,40,39,100,91,11,14,8,3,13.71,64.35,0.0467,0.9767,1.0000,5.8600,33.20
2023-01-08 20:00:00,300,295,5,50,50,0,80,26,150,40,40,35,100,64,14,12,8,4,14.78,52.48,0.0400,0.9833,1.0000,4.4030,33.20
2023-01-08 21:00:00,300,300,0,50,50,0,80,20,150,40,40,33,100,77,13,6,6,3,11.29,69.43,0.0200,1.0000,1.0000,4.9180,32.40
2023-01-08 22:00:00,300,300,0,50,50,0,80,3,150,0,40,36,100,77,3,1,1,0,11.25,71.25,0.0033,1.0000,1.0000,-12.0000,30.40
2023-01-08 23:00:00,300,300,0,50,50,0,80,0,150,0,40,34,100,100,3,2,2,2,5,52,0.0067,1.0000,1.0000,-21.4286,30.80
2023-01-09 00:00:00,300,300,0,50,50,0,80,1,150,0,40,27,100,100,2,1,4,0,23,68,0.0033,1.0000,1.0000,-12.0000,31.60
2023-01-09 01:00:00,300,298,2,50,50,0,80,4,150,0,40,39,100,100,1,3,1,0,6,70,0.0100,0.9933,1.0000,-12.4167,30.40
2023-01-09 02:00:00,300,296,4,50,50,0,80,6,150,0,40,35,100,83,1,3,1,1,5,57.71,0.0100,0.9867,1.0000,-22.7692,30.40
2023-01-09 03:00:00,300,297,3,50,50,0,80,0,150,0,40,40,100,92,4,3,0,2,5,58,0.0100,0.9900,1.0000,-10.2414,30.00
2023-01-09 04:00:00,300,300,0,50,50,0,80,5,150,0,40,39,100,78,5,2,2,2,17.5,52.67,0.0067,1.0000,1.0000,-17.6471,30.80
2023-01-09 05:00:00,300,300,0,50,50,0,80,5,150,0,40,27,100,100,5,2,3,2,15.5,62.5,0.0067,1.0000,1.0000,-60.0000,31.20
2023-01-09 06:00:00,300,300,0,50,50,0,80,16,150,36,40,39,100,71,15,7,8,21,16.24,57.35,0.0233,1.0000,1.0000,5.6604,33.20
2023-01-09 07:00:00,300,299,1,50,50,0,80,19,150,39,40,26,100,94,10,11,6,15,11.5,55.5,0.0367,0.9967,1.0000,5.0678,32.40
2023-01-09 08:00:00,300,290,10,50,50,0,80,18,150,32,40,39,100,87,6,15,7,24,14.74,66.84,0.0500,0.9667,1.0000,5.6863,32.80
2023-01-09 09:00:00,300,297,3,50,50,0,80,24,150,36,40,27,100,100,23,16,15,39,35.8,61,0.0533,0.9900,1.0000,4.8689,36.00
2023-01-09 10:00:00,300,300,0,50,50,0,80,15,150,30,40,30,100,84,17,11,9,24,35.94,70.81,0.0367,1.0000,1.0000,6.5217,33.60
2023-01-09 11:00:00,300,296,4,50,50,0,80,20,150,32,40,38,100,69,15,19,13,32,29.71,63.1,0.0633,0.9867,1.0000,5.5849,35.20
2023-01-09 12:00:00,300,292,8,50,50,0,80,26,150,32,40,35,100,81,12,16,11,20,28.67,54.04,0.0533,0.9733,1.0000,4.9492,34.40
2023-01-09 13:00:00,300,300,0,50,50,0,80,25,150,26,40,27,100,100,21,13,10,23,32.12,66.92,0.0433,1.0000,1.0000,5.7692,34.00
2023-01-09 14:00:00,300,300,0,50,50,0,80,16,150,27,40,35,100,100,17,12,9,27,39,70.65,0.0400,1.0000,1.0000,6.8182,33.60
2023-01-09 15:00:00,300,300,0,50,50,0,80,20,150,22,40,35,100,100,13,12,7,32,25.29,55.67,0.0400,1.0000,1.0000,6.9767,32.80
2023-01-09 16:00:00,300,300,0,50,50,0,80,19,150,24,40,28,100,88,23,8,12,35,33.25,65,0.0267,1.0000,1.0000,6.8182,34.80
2023-01-09 17:00:00,300,300,0,50,50,0,80,18,150,29,40,36,100,100,19,16,14,35,39,53.68,0.0533,1.0000,1.0000,6.2500,35.60
2023-01-09 18:00:00,300,298,2,50,50,0,80,25,150,35,40,28,100,78,8,10,3,10,9.62,68.58,0.0333,0.9933,1.0000,4.8852,31.20
2023-01-09 19:00:00,300,295,5,50,50,0,80,25,150,23,40,39,100,100,11,14,4,19,10.35,68.77,0.0467,0.9833,1.0000,6.0204,31.60
2023-01-09 20:00:00,300,298,2,50,50,0,80,22,150,37,40,38,100,86,13,10,8,21,14.48,54.74,0.0333,0.9933,1.0000,4.9667,33.20
2023-01-09 21:00:00,300,300,0,50,50,0,80,20,150,34,40,28,100,67,13,11,4,11,10.29,62.95,0.0367,1.0000,1.0000,5.4545,31.60
2023-01-09 22:00:00,300,298,2,50,50,0,80,0,150,0,40,37,100,100,1,3,1,0,18,61,0.0100,0.9933,1.0000,-15.6842,30.40
2023-01-09 23:00:00,300,298,2,50,50,0,80,2,150,0,40,39,100,62,2,2,4,1,15,66.67,0.0067,0.9933,1.0000,-22.9231,31.60
2023-01-10 00:00:00,300,298,2,50,50,0,80,0,150,0,40,27,100,89,3,3,3,2,5,58.25,0.0100,0.9933,1.0000,-13.5455,31.20
2023-01-10 01:00:00,300,299,1,50,50,0,80,1,150,0,40,34,100,100,3,2,2,0,32.5,62,0.0067,0.9967,1.0000,-11.9600,30.80
2023-01-10 02:00:00,300,300,0,50,50,0,80,5,150,0,40,35,100,67,3,2,3,2,13.5,60.5,0.0067,1.0000,1.0000,-13.6364,31.20
2023-01-10 03:00:00,300,300,0,50,50,0,80,0,150,0,40,35,100,100,3,1,3,0,5,47.5,0.0033,1.0000,1.0000,-12.0000,31.20
2023-01-10 04:00:00,300,300,0,50,50,0,80,3,150,0,40,39,100,84,3,3,0,1,19.25,53,0.0100,1.0000,1.0000,-16.6667,30.00
2023-01-10 05:00:00,300,300,0,50,50,0,80,5,150,0,40,27,100,85,5,3,1,0,12.5,63.83,0.0100,1.0000,1.0000,-18.7500,30.40
2023-01-10 06:00:00,300,300,0,50,50,0,80,21,150,36,40,29,100,100,15,15,5,10,16.23,60.14,0.0500,1.0000,1.0000,5.1724,32.00
2023-01-10 07:00:00,300,300,0,50,50,0,80,21,150,29,40,34,100,77,13,11,5,25,17.86,59.14,0.0367,1.0000,1.0000,5.8824,32.00
2023-01-10 08:00:00,300,300,0,50,50,0,80,18,150,26,40,37,100,100,15,12,7,14,15.84,53.84,0.0400,1.0000,1.0000,6.6667,32.80
2023-01-10 09:00:00,300,300,0,50,50,0,80,24,150,28,40,32,100,100,13,11,9,27,29.8,65.8,0.0367,1.0000,1.0000,5.6604,33.60
2023-01-10 10:00:00,300,300,0,50,50,0,80,21,150,28,40,38,100,90,18,12,8,39,28.27,68.82,0.0400,1.0000,1.0000,6.0000,33.20
2023-01-10 11:00:00,300,300,0,50,50,0,80,19,150,31,40,26,100,100,22,19,15,20,41.5,58.75,0.0633,1.0000,1.0000,5.8824,36.00
2023-01-10 12:00:00,300,300,0,50,50,0,80,23,150,40,40,30,100,100,17,16,15,27,35.63,53.13,0.0533,1.0000,1.0000,4.6875,36.00
2023-01-10 13:00:00,300,300,0,50,50,0,80,23,150,21,40,36,100,75,13,12,15,38,24.13,53.13,0.0400,1.0000,1.0000,6.6667,36.00
2023-01-10 14:00:00,300,298,2,50,50,0,80,15,150,23,40,31,100,68,13,15,13,25,33.19,72.06,0.0500,0.9933,1.0000,7.6410,35.20
2023-01-10 15:00:00,300,300,0,50,50,0,80,18,150,39,40,36,100,100,22,12,11,20,36.37,58.89,0.0400,1.0000,1.0000,5.1724,34.40
2023-01-10 16:00:00,300,300,0,50,50,0,80,16,150,27,40,36,100,89,19,19,11,20,38.76,66.24,0.0633,1.0000,1.0000,6.8182,34.40
2023-01-10 17:00:00,300,298,2,50,50,0,80,19,150,37,40,27,100,100,18,20,6,39,35.5,58.5,0.0667,0.9933,1.0000,5.2281,32.40
2023-01-10 18:00:00,300,294,6,50,50,0,80,16,150,28,40,34,100,73,10,14,6,24,9.82,59.76,0.0467,0.9800,1.0000,6.5333,32.40
2023-01-10 19:00:00,300,294,6,50,50,0,80,22,150,40,40,35,100,100,11,11,5,12,10.17,54.09,0.0367,0.9800,1.0000,4.6667,32.00
2023-01-10 20:00:00,300,293,7,50,50,0,80,19,150,24,40,25,100,60,10,11,7,21,10.5,71.75,0.0367,0.9767,1.0000,6.6591,32.80
2023-01-10 21:00:00,300,296,4,50,50,0,80,23,150,26,40,30,100,100,11,8,6,10,13.88,58.25,0.0267,0.9867,1.0000,5.9200,32.40
2023-01-10 22:00:00,300,297,3,50,50,0,80,1,150,0,40,31,100,100,2,1,2,1,25,58,0.0033,0.9900,1.0000,-15.6316,30.80
2023-01-10 23:00:00,300,299,1,50,50,0,80,2,150,0,40,28,100,100,4,2,3,0,22,69,0.0067,0.9967,1.0000,-19.9333,31.20
2023-01-11 00:00:00,300,298,2,50,50,0,80,5,150,0,40,28,100,100,1,2,1,0,5,59.83,0.0067,0.9933,1.0000,-29.8000,30.40
2023-01-11 01:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,69,4,2,3,2,Infinity,Infinity,0.0067,1.0000,1.0000,-10.7143,31.20
2023-01-11 02:00:00,300,300,0,50,50,0,80,3,150,0,40,28,100,100,4,3,0,2,21,57,0.0100,1.0000,1.0000,-50.0000,30.00
2023-01-11 03:00:00,300,300,0,50,50,0,80,0,150,0,40,31,100,64,2,1,2,2,5,52.5,0.0033,1.0000,1.0000,-9.0909,30.80
2023-01-11 04:00:00,300,300,0,50,50,0,80,0,150,0,40,28,100,100,4,2,0,1,5,52,0.0067,1.0000,1.0000,-9.3750,30.00
2023-01-11 05:00:00,300,300,0,50,50,0,80,0,150,0,40,34,100,69,2,2,1,2,5,63.75,0.0067,1.0000,1.0000,-10.7143,30.40
2023-01-11 06:00:00,300,300,0,50,50,0,80,15,150,35,40,32,100,62,8,6,4,20,17.5,69.25,0.0200,1.0000,1.0000,5.8824,31.60
2023-01-11 07:00:00,300,300,0,50,50,0,80,18,150,34,40,35,100,100,7,6,5,14,13.53,68.32,0.0200,1.0000,1.0000,5.6604,32.00
2023-01-11 08:00:00,300,300,0,50,50,0,80,15,150,31,40,33,100,100,11,8,4,13,20.31,58.25,0.0267,1.0000,1.0000,6.3830,31.60
2023-01-11 09:00:00,300,300,0,50,50,0,80,22,150,29,40,39,100,70,13,9,11,21,29.48,60.39,0.0300,1.0000,1.0000,5.7692,34.40
2023-01-11 10:00:00,300,298,2,50,50,0,80,16,150,31,40,25,100,100,18,20,8,40,35.88,59.35,0.0667,0.9933,1.0000,6.2083,33.20
2023-01-11 11:00:00,300,295,5,50,50,0,80,20,150,40,40,27,100,100,14,17,5,27,25,68.19,0.0567,0.9833,1.0000,4.8361,32.00
2023-01-11 12:00:00,300,294,6,50,50,0,80,21,150,22,40,38,100,80,10,11,9,29,24.82,53.05,0.0367,0.9800,1.0000,6.6818,33.60
2023-01-11 13:00:00,300,296,4,50,50,0,80,18,150,40,40,35,100,63,18,16,6,31,34.21,54.58,0.0533,0.9867,1.0000,5.0169,32.40
2023-01-11 14:00:00,300,300,0,50,50,0,80,21,150,27,40,27,100,83,23,18,11,20,37.68,72.5,0.0600,1.0000,1.0000,6.1224,34.40
2023-01-11 15:00:00,300,297,3,50,50,0,80,20,150,25,40,30,100,87,16,19,9,28,29.43,71.14,0.0633,0.9900,1.0000,6.4565,33.60
2023-01-11 16:00:00,300,300,0,50,50,0,80,20,150,25,40,28,100,61,25,8,13,38,40.86,54.1,0.0267,1.0000,1.0000,6.5217,35.20
2023-01-11 17:00:00,300,294,6,50,50,0,80,18,150,41,40,26,100,98,13,19,5,33,31.26,71.32,0.0633,0.9800,1.0000,4.9000,32.00
2023-01-11 18:00:00,300,300,0,50,50,0,80,16,150,25,40,34,100,86,11,5,6,25,18.71,71.76,0.0167,1.0000,1.0000,7.1429,32.40
2023-01-11 19:00:00,300,299,1,50,50,0,80,25,150,35,40,27,100,62,13,14,4,17,12.5,59.77,0.0467,0.9967,1.0000,4.9016,31.60
2023-01-11 20:00:00,300,300,0,50,50,0,80,22,150,38,40,34,100,97,13,5,4,25,8.48,60.87,0.0167,1.0000,1.0000,4.9180,31.60
2023-01-11 21:00:00,300,300,0,50,50,0,80,23,150,28,40,26,100,100,15,6,4,22,11.38,59.83,0.0200,1.0000,1.0000,5.7692,31.60
2023-01-11 22:00:00,300,300,0,50,50,0,80,1,150,0,40,31,100,85,1,1,1,0,7.5,71.5,0.0033,1.0000,1.0000,-21.4286,30.40
2023-01-11 23:00:00,300,300,0,50,50,0,80,0,150,0,40,34,100,82,2,1,0,2,5,69,0.0033,1.0000,1.0000,-13.6364,30.00
2023-01-12 00:00:00,300,300,0,50,50,0,80,4,150,0,40,36,100,100,4,3,1,0,20,55,0.0100,1.0000,1.0000,-27.2727,30.40
2023-01-12 01:00:00,300,300,0,50,50,0,80,0,150,0,40,34,100,78,3,2,1,1,5,48.5,0.0067,1.0000,1.0000,-13.0435,30.40
2023-01-12 02:00:00,300,300,0,50,50,0,80,0,150,0,40,39,100,100,5,1,2,0,5,58,0.0033,1.0000,1.0000,-15.0000,30.80
2023-01-12 03:00:00,300,299,1,50,50,0,80,0,150,0,40,30,100,85,1,2,4,2,24,84,0.0067,0.9967,1.0000,-14.2381,31.60
2023-01-12 04:00:00,300,300,0,50,50,0,80,0,150,0,40,29,100,100,3,1,2,0,5,51.5,0.0033,1.0000,1.0000,-13.0435,30.80
2023-01-12 05:00:00,300,300,0,50,50,0,80,0,150,0,40,33,100,93,3,1,3,1,5,48.25,0.0033,1.0000,1.0000,-10.0000,31.20
2023-01-12 06:00:00,300,299,1,50,50,0,80,18,150,26,40,28,100,100,8,9,7,20,6.32,66.84,0.0300,0.9967,1.0000,6.6444,32.80
2023-01-12 07:00:00,300,294,6,50,50,0,80,18,150,39,40,37,100,99,9,14,6,21,10.11,51.58,0.0467,0.9800,1.0000,5.0690,32.40
2023-01-12 08:00:00,300,292,8,50,50,0,80,26,150,37,40,34,100,69,9,11,3,19,6,50.56,0.0367,0.9733,1.0000,4.5625,31.20
2023-01-12 09:00:00,300,300,0,50,50,0,80,15,150,21,40,37,100,100,22,10,11,23,38.63,59.44,0.0333,1.0000,1.0000,8.1081,34.40
2023-01-12 10:00:00,300,300,0,50,50,0,80,16,150,31,40,32,100,94,14,9,6,31,34.35,69.76,0.0300,1.0000,1.0000,6.2500,32.40
2023-01-12 11:00:00,300,300,0,50,50,0,80,17,150,22,40,30,100,100,20,17,10,29,35.67,62.78,0.0567,1.0000,1.0000,7.5000,34.00
2023-01-12 12:00:00,300,300,0,50,50,0,80,17,150,31,40,40,100,84,20,15,10,38,40.67,72.78,0.0500,1.0000,1.0000,6.1224,34.00
2023-01-12 13:00:00,300,300,0,50,50,0,80,18,150,28,40,36,100,67,21,12,15,38,39.58,57.95,0.0400,1.0000,1.0000,6.3830,36.00
2023-01-12 14:00:00,300,300,0,50,50,0,80,22,150,28,40,30,100,100,23,10,15,20,32,55.26,0.0333,1.0000,1.0000,5.8824,36.00
2023-01-12 15:00:00,300,300,0,50,50,0,80,18,150,28,40,33,100,100,25,15,13,21,36.74,60.42,0.0500,1.0000,1.0000,6.3830,35.20
2023-01-12 16:00:00,300,300,0,50,50,0,80,22,150,27,40,38,100,100,22,8,9,26,39.35,67.96,0.0267,1.0000,1.0000,6.0000,33.60
2023-01-12 17:00:00,300,300,0,50,50,0,80,16,150,38,40,36,100,94,12,8,8,40,28.59,57.35,0.0267,1.0000,1.0000,5.4545,33.20
2023-01-12 18:00:00,300,295,5,50,50,0,80,17,150,22,40,30,100,65,7,12,6,21,11.83,66.67,0.0400,0.9833,1.0000,7.3750,32.40
2023-01-12 19:00:00,300,293,7,50,50,0,80,22,150,42,40,27,100,100,5,7,8,12,9.26,71.74,0.0233,0.9767,1.0000,4.5077,33.20
2023-01-12 20:00:00,300,286,14,50,50,0,80,24,150,31,40,33,100,70,7,14,5,11,8.2,55,0.0467,0.9533,1.0000,5.1071,32.00
2023-01-12 21:00:00,300,281,19,50,50,0,80,29,150,45,40,28,100,100,8,13,8,17,11,59.33,0.0433,0.9367,1.0000,3.7467,33.20
2023-01-12 22:00:00,300,281,19,50,50,0,80,0,150,0,40,40,100,69,3,3,3,0,50,84,0.0100,0.9367,1.0000,-21.6154,31.20
2023-01-12 23:00:00,300,281,19,50,50,0,80,0,150,0,40,33,100,72,1,1,3,0,Infinity,Infinity,0.0033,0.9367,1.0000,-40.1429,31.20
2023-01-13 00:00:00,300,281,19,50,50,0,80,0,150,0,40,29,100,86,1,1,2,1,Infinity,Infinity,0.0033,0.9367,1.0000,-31.2222,30.80
2023-01-13 01:00:00,300,283,17,50,50,0,80,3,150,0,40,34,100,100,3,1,1,2,15.25,52.25,0.0033,0.9433,1.0000,-40.4286,30.40
2023-01-13 02:00:00,300,285,15,50,50,0,80,5,150,0,40,25,100,62,5,3,4,2,22.5,53.33,0.0100,0.9500,1.0000,-16.7647,31.60
2023-01-13 03:00:00,300,286,14,50,50,0,80,8,150,0,40,25,100,87,2,1,1,0,13.33,60.56,0.0033,0.9533,1.0000,-28.6000,30.40
2023-01-13 04:00:00,300,287,13,50,50,0,80,4,150,0,40,30,100,91,4,3,3,0,21,73,0.0100,0.9567,1.0000,-35.8750,31.20
2023-01-13 05:00:00,300,285,15,50,50,0,80,8,150,0,40,36,100,100,1,3,4,2,7.67,65.22,0.0100,0.9500,1.0000,142.5000,31.60
2023-01-13 06:00:00,300,285,15,50,50,0,80,23,150,37,40,26,100,78,14,14,6,12,15.75,67.25,0.0467,0.9500,1.0000,4.6721,32.40
2023-01-13 07:00:00,300,286,14,50,50,0,80,19,150,34,40,32,100,100,11,10,8,20,11.25,70,0.0333,0.9533,1.0000,5.2963,33.20
2023-01-13 08:00:00,300,281,19,50,50,0,80,26,150,44,40,28,100,72,10,15,4,15,10.56,55.74,0.0500,0.9367,1.0000,3.9577,31.60
2023-01-13 09:00:00,300,293,7,50,50,0,80,23,150,29,40,35,100,81,24,12,14,27,38,69.92,0.0400,0.9767,1.0000,5.5283,35.60
2023-01-13 10:00:00,300,289,11,50,50,0,80,19,150,39,40,35,100,62,16,20,9,31,32,67.25,0.0667,0.9633,1.0000,4.8983,33.60
2023-01-13 11:00:00,300,281,19,50,50,0,80,27,150,46,40,30,100,86,10,18,14,26,27.36,52.5,0.0600,0.9367,1.0000,3.7973,35.60
2023-01-13 12:00:00,300,289,11,50,50,0,80,17,150,29,40,39,100,77,20,12,11,25,35.67,70.06,0.0400,0.9633,1.0000,6.1489,34.40
2023-01-13 13:00:00,300,285,15,50,50,0,80,27,150,26,40,31,100,90,16,20,5,35,27.57,66.89,0.0667,0.9500,1.0000,5.2778,32.00
2023-01-13 14:00:00,300,294,6,50,50,0,80,22,150,39,40,30,100,88,20,11,10,33,29.04,63.17,0.0367,0.9800,1.0000,4.7419,34.00
2023-01-13 15:00:00,300,288,12,50,50,0,80,17,150,32,40,29,100,72,14,20,9,40,28.67,61.5,0.0667,0.9600,1.0000,5.7600,33.60
2023-01-13 16:00:00,300,289,11,50,50,0,80,22,150,26,40,39,100,100,10,9,7,28,30.52,66.52,0.0300,0.9633,1.0000,5.8980,32.80
2023-01-13 17:00:00,300,287,13,50,50,0,80,24,150,33,40,31,100,74,15,17,10,24,25,68,0.0567,0.9567,1.0000,4.9483,34.00
2023-01-13 18:00:00,300,287,13,50,50,0,80,22,150,37,40,29,100,68,5,5,6,23,10.26,63.3,0.0167,0.9567,1.0000,4.7833,32.40
2023-01-13 19:00:00,300,288,12,50,50,0,80,24,150,38,40,40,100,63,6,5,8,13,8.6,64.6,0.0167,0.9600,1.0000,4.5714,33.20
2023-01-13 20:00:00,300,283,17,50,50,0,80,25,150,40,40,29,100,100,6,11,8,10,10.46,51.54,0.0367,0.9433,1.0000,4.2879,33.20
2023-01-13 21:00:00,300,286,14,50,50,0,80,21,150,35,40,29,100,74,9,6,3,23,13.14,54.68,0.0200,0.9533,1.0000,5.0175,31.20
2023-01-13 22:00:00,300,289,11,50,50,0,80,0,150,0,40,35,100,100,4,1,1,0,69,73,0.0033,0.9633,1.0000,-19.2667,30.40
2023-01-13 23:00:00,300,288,12,50,50,0,80,6,150,0,40,31,100,64,1,2,1,0,8.14,61.71,0.0067,0.9600,1.0000,-19.2000,30.40
2023-01-14 00:00:00,300,290,10,50,50,0,80,2,150,0,40,35,100,72,3,1,0,2,25,54,0.0033,0.9667,1.0000,-58.0000,30.00
2023-01-14 01:00:00,300,289,11,50,50,0,80,3,150,0,40,35,100,72,1,2,3,2,9.75,64.75,0.0067,0.9633,1.0000,-18.0625,31.20
2023-01-14 02:00:00,300,293,7,50,50,0,80,0,150,0,40,29,100,79,5,1,2,1,5,62.67,0.0033,0.9767,1.0000,-11.2692,30.80
2023-01-14 03:00:00,300,293,7,50,50,0,80,0,150,0,40,26,100,63,2,2,4,0,37,78,0.0067,0.9767,1.0000,-41.8571,31.60
2023-01-14 04:00:00,300,291,9,50,50,0,80,1,150,0,40,31,100,65,1,3,4,2,12.5,72,0.0100,0.9700,1.0000,-24.2500,31.60
2023-01-14 05:00:00,300,289,11,50,50,0,80,4,150,0,40,40,100,87,1,3,1,2,11,60,0.0100,0.9633,1.0000,-41.2857,30.40
2023-01-14 06:00:00,300,294,6,50,50,0,80,17,150,29,40,32,100,100,13,8,4,5,12.83,55.11,0.0267,0.9800,1.0000,6.2553,31.60
2023-01-14 07:00:00,300,290,10,50,50,0,80,25,150,31,40,29,100,87,8,12,7,8,6.62,52.35,0.0400,0.9667,1.0000,5.0877,32.80
2023-01-14 08:00:00,300,288,12,50,50,0,80,23,150,37,40,27,100,96,9,11,8,6,11.63,67.67,0.0367,0.9600,1.0000,4.7213,33.20
2023-01-14 09:00:00,300,299,1,50,50,0,80,22,150,36,40,29,100,78,22,11,12,6,29.35,66.61,0.0367,0.9967,1.0000,5.0678,34.80
2023-01-14 10:00:00,300,300,0,50,50,0,80,25,150,22,40,38,100,84,20,11,12,6,36.54,59.31,0.0367,1.0000,1.0000,6.2500,34.80
2023-01-14 11:00:00,300,298,2,50,50,0,80,15,150,29,40,39,100,100,16,18,14,7,32,65.38,0.0600,0.9933,1.0000,6.6222,35.60
2023-01-14 12:00:00,300,300,0,50,50,0,80,16,150,35,40,27,100,100,15,11,12,5,31.24,66.53,0.0367,1.0000,1.0000,5.7692,34.80
2023-01-14 13:00:00,300,300,0,50,50,0,80,22,150,33,40,32,100,100,21,12,10,8,33.7,53.17,0.0400,1.0000,1.0000,5.3571,34.00
2023-01-14 14:00:00,300,300,0,50,50,0,80,25,150,36,40,40,100,74,20,20,14,10,32.54,72.69,0.0667,1.0000,1.0000,4.8387,35.60
2023-01-14 15:00:00,300,300,0,50,50,0,80,25,150,39,40,30,100,92,16,12,7,7,30.23,68.35,0.0400,1.0000,1.0000,4.6154,32.80
2023-01-14 16:00:00,300,300,0,50,50,0,80,20,150,37,40,33,100,80,16,13,15,8,26.43,70.57,0.0433,1.0000,1.0000,5.1724,36.00
2023-01-14 17:00:00,300,294,6,50,50,0,80,23,150,28,40,33,100,61,12,18,15,5,31.5,59.13,0.0600,0.9800,1.0000,5.6538,36.00
2023-01-14 18:00:00,300,292,8,50,50,0,80,23,150,43,40,33,100,68,11,13,8,7,12.88,54.67,0.0433,0.9733,1.0000,4.3582,33.20
2023-01-14 19:00:00,300,295,5,50,50,0,80,22,150,39,40,25,100,78,10,7,7,6,7.52,59.52,0.0233,0.9833,1.0000,4.7581,32.80
2023-01-14 20:00:00,300,294,6,50,50,0,80,24,150,32,40,30,100,96,8,9,3,8,5,53.6,0.0300,0.9800,1.0000,5.1579,31.20
2023-01-14 21:00:00,300,289,11,50,50,0,80,22,150,29,40,39,100,63,9,14,3,7,6.87,60.65,0.0467,0.9633,1.0000,5.5577,31.20
2023-01-14 22:00:00,300,290,10,50,50,0,80,2,150,0,40,36,100,77,4,3,1,0,28,60.67,0.0100,0.9667,1.0000,-41.4286,30.40
2023-01-14 23:00:00,300,292,8,50,50,0,80,6,150,0,40,29,100,65,5,3,4,0,11.71,66.86,0.0100,0.9733,1.0000,-29.2000,31.60
2023-01-15 00:00:00,300,293,7,50,50,0,80,5,150,0,40,31,100,67,3,2,0,1,8.5,68,0.0067,0.9767,1.0000,-22.5385,30.00
2023-01-15 01:00:00,300,292,8,50,50,0,80,7,150,0,40,35,100,100,1,2,1,1,5,59.63,0.0067,0.9733,1.0000,292.0000,30.40
2023-01-15 02:00:00,300,293,7,50,50,0,80,0,150,0,40,36,100,79,2,1,1,0,5,46,0.0033,0.9767,1.0000,-10.8519,30.40
2023-01-15 03:00:00,300,293,7,50,50,0,80,3,150,0,40,27,100,79,1,1,1,1,5.75,63.25,0.0033,0.9767,1.0000,-29.3000,30.40
