date,hour,hospital_id,department,medicine_name,medicine_category,quantity_used,stock_remaining,patient_count,emergency_cases,opd_cases,avg_wait_time_minutes,day_of_week,is_weekend,season,outbreak_period
2023-01-20,8,H008,ER,Cephalexin,antibiotic,55,721,52,4,48,25,4,0,winter,0
2023-01-21,5,H002,ICU,Amoxicillin,antibiotic,24,339,12,1,11,11,5,1,winter,0
2023-01-21,3,H005,ER,Cephalexin,antibiotic,53,195,40,3,37,19,5,1,winter,0
2023-01-21,5,H006,ICU,Cephalexin,antibiotic,52,349,38,3,35,32,5,1,winter,0
2023-01-21,20,H004,Respiratory,Montelukast,respiratory,65,288,75,7,68,30,5,1,winter,0
2023-01-21,14,H007,Diabetes,Metformin,diabetic,64,321,52,5,47,31,5,1,winter,0
2023-01-21,6,H002,ICU,Azithromycin,antibiotic,11,363,19,1,18,26,5,1,winter,0
2023-01-21,17,H002,Pediatrics,Ibuprofen,fever,30,744,36,3,33,29,5,1,winter,0
2023-01-21,16,H010,Diabetes,Insulin,diabetic,42,659,45,4,41,29,5,1,winter,0
2023-01-21,19,H003,Cardiology,Aspirin,cardiac,59,352,62,6,56,16,5,1,winter,0
2023-01-21,2,H009,ICU,Cephalexin,antibiotic,21,543,19,1,18,17,5,1,winter,0
2023-01-21,1,H006,Cardiology,Atorvastatin,cardiac,45,927,55,5,50,17,5,1,winter,0
2023-01-21,4,H003,ER,Cephalexin,antibiotic,40,220,30,2,28,25,5,1,winter,0
2023-01-21,0,H001,ER,Cephalexin,antibiotic,49,280,37,4,33,23,5,1,winter,0
2023-01-21,23,H007,Cardiology,Atorvastatin,cardiac,41,425,43,5,38,18,5,1,winter,0
2023-01-21,5,H005,General,Ibuprofen,fever,63,302,47,3,44,30,5,1,winter,0
2023-01-21,12,H002,Cardiology,Aspirin,cardiac,81,137,77,9,68,32,5,1,winter,0
2023-01-22,4,H004,General,Ibuprofen,fever,24,238,29,2,27,19,6,1,winter,0
2023-01-22,17,H010,Cardiology,Metoprolol,cardiac,36,391,37,4,33,20,6,1,winter,0
2023-01-22,10,H001,ER,Amoxicillin,antibiotic,61,219,61,6,55,17,6,1,winter,0
2023-01-22,18,H001,Respiratory,Albuterol,respiratory,67,412,54,4,50,19,6,1,winter,0
2023-01-22,1,H003,Cardiology,Aspirin,cardiac,34,249,15,1,14,17,6,1,winter,0
2023-01-22,17,H003,Diabetes,Insulin,diabetic,67,628,67,7,60,32,6,1,winter,0
2023-01-22,22,H004,Cardiology,Atorvastatin,cardiac,17,495,20,1,19,25,6,1,winter,0
2023-01-22,3,H004,Pediatrics,Ibuprofen,fever,23,340,23,1,22,30,6,1,winter,0
2023-01-22,4,H008,Diabetes,Glipizide,diabetic,36,646,25,2,23,25,6,1,winter,0
2023-01-22,10,H003,Cardiology,Metoprolol,cardiac,69,283,69,7,62,33,6,1,winter,0
2023-01-22,20,H006,General,Ibuprofen,fever,62,552,56,5,51,25,6,1,winter,0
2023-01-22,17,H004,ER,Azithromycin,antibiotic,71,583,74,7,67,19,6,1,winter,0
2023-01-22,7,H010,ICU,Azithromycin,antibiotic,61,163,50,4,46,27,6,1,winter,0
2023-01-22,12,H002,Pediatrics,Paracetamol,fever,62,682,59,5,54,21,6,1,winter,0
2023-01-22,13,H003,Diabetes,Glipizide,diabetic,64,695,64,5,59,25,6,1,winter,0
2023-01-23,11,H001,Pediatrics,Ibuprofen,fever,103,247,103,10,93,25,0,0,winter,0
2023-01-23,7,H006,Respiratory,Salbutamol,respiratory,67,141,58,6,52,33,0,0,winter,0
2023-01-23,22,H003,Cardiology,Atorvastatin,cardiac,69,180,64,6,58,31,0,0,winter,0
2023-01-23,7,H008,Diabetes,Insulin,diabetic,102,668,95,9,86,26,0,0,winter,0
2023-01-23,1,H002,ICU,Cephalexin,antibiotic,53,286,41,4,37,30,0,0,winter,0
2023-01-23,11,H010,ICU,Azithromycin,antibiotic,81,82,76,8,68,36,0,0,winter,0
2023-01-23,20,H004,General,Paracetamol,fever,154,84,135,15,120,46,0,0,winter,0
2023-01-23,1,H002,General,Ibuprofen,fever,29,670,29,3,26,24,0,0,winter,0
2023-01-23,22,H003,Pediatrics,Paracetamol,fever,25,384,20,2,18,25,0,0,winter,0
2023-01-23,4,H009,Pediatrics,Ibuprofen,fever,30,630,25,2,23,35,0,0,winter,0
2023-01-23,6,H008,Cardiology,Metoprolol,cardiac,43,462,44,3,41,22,0,0,winter,0
2023-01-24,4,H007,Diabetes,Insulin,diabetic,70,251,68,7,61,25,1,0,winter,0
2023-01-24,23,H007,Pediatrics,Ibuprofen,fever,72,177,55,5,50,37,1,0,winter,0
2023-01-24,22,H007,Cardiology,Metoprolol,cardiac,57,368,59,5,54,27,1,0,winter,0
2023-01-24,19,H008,Pediatrics,Paracetamol,fever,113,548,108,10,98,32,1,0,winter,0
2023-01-24,10,H001,ICU,Amoxicillin,antibiotic,125,130,129,12,117,40,1,0,winter,0
2023-01-24,14,H001,Cardiology,Aspirin,cardiac,78,133,80,7,73,39,1,0,winter,0
2023-01-24,20,H001,Diabetes,Insulin,diabetic,150,308,137,11,126,33,1,0,winter,0
2023-01-24,19,H008,General,Paracetamol,fever,99,663,90,10,80,27,1,0,winter,0
2023-01-25,16,H002,Cardiology,Aspirin,cardiac,116,21,108,10,98,32,2,0,winter,0
2023-01-25,4,H010,Respiratory,Salbutamol,respiratory,36,0,46,5,41,19,2,0,winter,0
2023-01-25,6,H010,Pediatrics,Paracetamol,fever,32,658,36,3,33,28,2,0,winter,0
2023-01-25,6,H005,Cardiology,Metoprolol,cardiac,54,226,56,6,50,21,2,0,winter,0
2023-01-25,10,H002,Pediatrics,Paracetamol,fever,114,568,96,10,86,25,2,0,winter,0
2023-01-25,12,H004,Cardiology,Aspirin,cardiac,85,510,72,7,65,28,2,0,winter,0
2023-01-25,9,H007,ICU,Cephalexin,antibiotic,63,171,65,5,60,31,2,0,winter,0
2023-01-25,9,H001,ICU,Amoxicillin,antibiotic,57,73,47,4,43,22,2,0,winter,0
2023-01-25,5,H003,General,Paracetamol,fever,40,412,35,3,32,37,2,0,winter,0
2023-01-25,22,H001,Cardiology,Metoprolol,cardiac,68,65,52,5,47,25,2,0,winter,0
2023-01-25,23,H003,ER,Azithromycin,antibiotic,78,217,73,6,67,39,2,0,winter,0
2023-01-25,21,H008,ICU,Cephalexin,antibiotic,82,818,71,5,66,38,2,0,winter,0
2023-01-25,15,H010,General,Paracetamol,fever,95,1011,87,7,80,42,2,0,winter,0
2023-01-25,10,H004,Respiratory,Montelukast,respiratory,70,262,54,5,49,25,2,0,winter,0
2023-01-25,15,H009,Pediatrics,Ibuprofen,fever,35,400,40,4,36,33,2,0,winter,0
2023-01-25,20,H008,Respiratory,Albuterol,respiratory,106,596,89,9,80,34,2,0,winter,0
2023-01-25,16,H007,Cardiology,Atorvastatin,cardiac,141,227,136,15,121,44,2,0,winter,0
2023-01-25,19,H006,Respiratory,Salbutamol,respiratory,78,63,77,8,69,31,2,0,winter,0
2023-01-25,6,H003,General,Paracetamol,fever,20,452,24,2,22,29,2,0,winter,0
2023-01-25,16,H006,Cardiology,Atorvastatin,cardiac,117,810,108,12,96,27,2,0,winter,0
2023-01-26,22,H004,Cardiology,Metoprolol,cardiac,39,471,44,4,40,23,3,0,winter,0
2023-01-26,19,H007,General,Ibuprofen,fever,100,392,85,9,76,31,3,0,winter,0
2023-01-26,13,H003,ER,Amoxicillin,antibiotic,71,146,70,7,63,32,3,0,winter,0
2023-01-26,14,H006,ICU,Amoxicillin,antibiotic,51,298,56,6,50,35,3,0,winter,0
2023-01-26,22,H001,ICU,Amoxicillin,antibiotic,39,34,40,4,36,28,3,0,winter,0
2023-01-26,13,H005,ER,Amoxicillin,antibiotic,67,692,48,4,44,35,3,0,winter,0
2023-01-26,21,H001,ER,Cephalexin,antibiotic,104,115,98,10,88,37,3,0,winter,0
2023-01-26,13,H004,ICU,Amoxicillin,antibiotic,57,211,44,3,41,26,3,0,winter,0
2023-01-26,12,H006,Cardiology,Aspirin,cardiac,139,671,130,12,118,34,3,0,winter,0
2023-01-26,3,H001,Pediatrics,Ibuprofen,fever,69,178,57,5,52,21,3,0,winter,0
2023-01-26,0,H010,Cardiology,Metoprolol,cardiac,10,907,18,1,17,35,3,0,winter,0
2023-01-27,19,H001,ICU,Amoxicillin,antibiotic,128,0,126,13,113,34,4,0,winter,0
2023-01-27,16,H010,ER,Azithromycin,antibiotic,106,627,90,9,81,43,4,0,winter,0
2023-01-27,9,H003,Cardiology,Atorvastatin,cardiac,78,102,63,7,56,30,4,0,winter,0
2023-01-27,10,H001,Respiratory,Salbutamol,respiratory,91,814,78,8,70,34,4,0,winter,0
2023-01-27,18,H001,ICU,Cephalexin,antibiotic,95,0,96,9,87,30,4,0,winter,0
2023-01-27,10,H009,ER,Azithromycin,antibiotic,76,188,82,7,75,32,4,0,winter,0
2023-01-27,5,H004,Cardiology,Atorvastatin,cardiac,70,401,66,7,59,27,4,0,winter,0
2023-01-27,9,H007,Diabetes,Insulin,diabetic,138,113,138,15,123,30,4,0,winter,0
2023-01-27,20,H001,General,Ibuprofen,fever,72,209,71,6,65,25,4,0,winter,0
2023-01-28,22,H005,Pediatrics,Paracetamol,fever,43,952,40,4,36,26,5,1,winter,0
2023-01-28,13,H010,Respiratory,Salbutamol,respiratory,65,0,62,5,57,21,5,1,winter,0
2023-01-28,5,H002,General,Paracetamol,fever,61,316,51,4,47,34,5,1,winter,0
2023-01-28,20,H010,Cardiology,Aspirin,cardiac,27,880,30,2,28,24,5,1,winter,0
2023-01-28,11,H009,Respiratory,Montelukast,respiratory,39,510,32,3,29,18,5,1,winter,0
2023-01-28,15,H001,General,Ibuprofen,fever,12,197,19,1,18,14,5,1,winter,0
2023-01-28,16,H003,Diabetes,Glipizide,diabetic,102,547,86,8,78,30,5,1,winter,0
2023-01-28,8,H004,ER,Cephalexin,antibiotic,72,192,61,6,55,25,5,1,winter,0
2023-01-28,8,H007,Cardiology,Aspirin,cardiac,49,178,32,3,29,21,5,1,winter,0
2023-01-28,3,H008,ER,Amoxicillin,antibiotic,20,280,23,2,21,30,5,1,winter,0
2023-01-28,4,H003,Cardiology,Atorvastatin,cardiac,21,81,29,3,26,25,5,1,winter,0
2023-01-28,14,H010,Diabetes,Insulin,diabetic,40,374,25,2,23,20,5,1,winter,0
2023-01-28,23,H002,Diabetes,Glipizide,diabetic,27,719,10,1,9,19,5,1,winter,0
2023-01-28,10,H004,Cardiology,Atorvastatin,cardiac,93,308,99,9,90,22,5,1,winter,0
2023-01-28,18,H003,Diabetes,Glipizide,diabetic,108,649,90,7,83,26,5,1,winter,0
2023-01-28,10,H006,ER,Azithromycin,antibiotic,95,517,76,6,70,32,5,1,winter,0
2023-01-28,6,H002,ER,Azithromycin,antibiotic,23,514,19,1,18,11,5,1,winter,0
2023-01-29,18,H007,Cardiology,Atorvastatin,cardiac,66,112,51,4,47,27,6,1,winter,0
2023-01-29,4,H002,ICU,Cephalexin,antibiotic,54,168,52,5,47,30,6,1,winter,0
2023-01-29,23,H009,Cardiology,Atorvastatin,cardiac,38,708,48,4,44,33,6,1,winter,0
2023-01-29,9,H007,Pediatrics,Ibuprofen,fever,81,96,81,8,73,29,6,1,winter,0
2023-01-29,0,H001,General,Ibuprofen,fever,47,150,28,2,26,25,6,1,winter,0
2023-01-29,7,H002,ICU,Cephalexin,antibiotic,61,222,56,5,51,34,6,1,winter,0
2023-01-29,12,H010,Respiratory,Albuterol,respiratory,109,242,100,11,89,35,6,1,winter,0
2023-01-29,12,H005,Cardiology,Metoprolol,cardiac,38,775,33,3,30,25,6,1,winter,0
2023-01-29,16,H006,Cardiology,Aspirin,cardiac,33,638,41,4,37,22,6,1,winter,0
2023-01-29,21,H003,Cardiology,Metoprolol,cardiac,26,55,28,3,25,30,6,1,winter,0
2023-01-29,7,H002,ICU,Azithromycin,antibiotic,52,283,55,5,50,33,6,1,winter,0
2023-01-29,14,H004,General,Paracetamol,fever,49,710,52,4,48,26,6,1,winter,0
2023-01-29,7,H002,Respiratory,Albuterol,respiratory,62,519,63,6,57,24,6,1,winter,0
2023-01-29,2,H009,Cardiology,Aspirin,cardiac,36,746,39,3,36,14,6,1,winter,0
2023-01-29,18,H007,ER,Azithromycin,antibiotic,79,849,67,5,62,19,6,1,winter,0
2023-01-29,18,H007,ICU,Cephalexin,antibiotic,90,81,85,7,78,28,6,1,winter,0
2023-01-30,19,H001,Pediatrics,Paracetamol,fever,70,316,57,6,51,32,0,0,winter,0
2023-01-30,3,H007,ICU,Cephalexin,antibiotic,23,11,30,3,27,18,0,0,winter,0
2023-01-30,15,H010,Pediatrics,Ibuprofen,fever,49,433,41,4,37,33,0,0,winter,0
2023-01-30,17,H007,ICU,Azithromycin,antibiotic,47,34,58,5,53,33,0,0,winter,0
2023-01-30,16,H009,General,Ibuprofen,fever,48,768,54,4,50,27,0,0,winter,0
2023-01-30,5,H003,Cardiology,Aspirin,cardiac,45,10,47,4,43,37,0,0,winter,0
2023-01-30,8,H004,ICU,Cephalexin,antibiotic,52,799,50,5,45,28,0,0,winter,0
2023-01-30,8,H004,Diabetes,Glipizide,diabetic,153,515,141,12,129,30,0,0,winter,0
2023-01-30,10,H007,Pediatrics,Paracetamol,fever,113,0,121,13,108,41,0,0,winter,0
2023-01-30,5,H001,Respiratory,Montelukast,respiratory,75,739,68,7,61,29,0,0,winter,0
2023-01-30,11,H005,Pediatrics,Ibuprofen,fever,94,858,75,7,68,30,0,0,winter,0
2023-01-31,7,H002,Pediatrics,Ibuprofen,fever,31,156,31,3,28,27,1,0,winter,0
2023-01-31,2,H007,ICU,Amoxicillin,antibiotic,37,0,46,4,42,38,1,0,winter,0
2023-01-31,23,H008,Cardiology,Atorvastatin,cardiac,76,692,71,5,66,22,1,0,winter,0
2023-01-31,8,H010,ICU,Cephalexin,antibiotic,121,0,122,10,112,38,1,0,winter,0
2023-01-31,9,H007,ER,Amoxicillin,antibiotic,65,784,53,5,48,24,1,0,winter,0
2023-01-31,6,H002,Pediatrics,Ibuprofen,fever,66,187,65,5,60,34,1,0,winter,0
2023-01-31,23,H005,Cardiology,Aspirin,cardiac,26,749,27,2,25,23,1,0,winter,0
2023-02-01,12,H008,Respiratory,Albuterol,respiratory,57,756,67,6,61,39,2,0,winter,0
2023-02-01,18,H002,Pediatrics,Ibuprofen,fever,120,36,111,10,101,30,2,0,winter,0
2023-02-01,22,H002,Cardiology,Aspirin,cardiac,73,0,70,7,63,27,2,0,winter,0
2023-02-01,18,H003,General,Paracetamol,fever,94,597,81,9,72,36,2,0,winter,0
2023-02-01,3,H001,Cardiology,Aspirin,cardiac,21,44,30,3,27,32,2,0,winter,0
2023-02-01,17,H006,ER,Cephalexin,antibiotic,118,758,126,10,116,33,2,0,winter,0
2023-02-01,18,H008,Respiratory,Albuterol,respiratory,142,614,139,15,124,33,2,0,winter,0
2023-02-01,6,H005,Pediatrics,Paracetamol,fever,48,810,34,3,31,19,2,0,winter,0
2023-02-01,10,H006,ICU,Cephalexin,antibiotic,62,728,46,3,43,25,2,0,winter,0
2023-02-02,5,H006,ICU,Azithromycin,antibiotic,34,694,30,3,27,22,3,0,winter,0
2023-02-02,3,H010,Diabetes,Metformin,diabetic,49,325,44,3,41,28,3,0,winter,0
2023-02-02,16,H006,General,Ibuprofen,fever,111,441,101,8,93,40,3,0,winter,0
2023-02-02,8,H010,Respiratory,Salbutamol,respiratory,107,135,107,10,97,42,3,0,winter,0
2023-02-02,2,H010,ICU,Cephalexin,antibiotic,62,0,71,6,65,36,3,0,winter,0
2023-02-02,6,H005,Respiratory,Albuterol,respiratory,54,914,36,3,33,21,3,0,winter,0
2023-02-03,12,H007,Pediatrics,Paracetamol,fever,56,938,51,5,46,30,4,0,winter,0
2023-02-03,9,H003,General,Ibuprofen,fever,151,446,141,12,129,31,4,0,winter,0
2023-02-03,0,H006,Respiratory,Albuterol,respiratory,49,626,43,4,39,30,4,0,winter,0
2023-02-03,17,H002,Cardiology,Aspirin,cardiac,104,325,104,10,94,40,4,0,winter,0
2023-02-03,19,H010,Pediatrics,Ibuprofen,fever,145,288,136,13,123,43,4,0,winter,0
2023-02-03,0,H009,ICU,Amoxicillin,antibiotic,60,724,52,6,46,36,4,0,winter,0
2023-02-03,16,H009,Respiratory,Salbutamol,respiratory,123,620,122,14,108,27,4,0,winter,0
2023-02-03,0,H005,Cardiology,Aspirin,cardiac,30,719,14,1,13,28,4,0,winter,0
2023-02-03,3,H008,ICU,Azithromycin,antibiotic,36,782,29,2,27,36,4,0,winter,0
2023-02-04,0,H010,Pediatrics,Ibuprofen,fever,25,263,35,3,32,24,5,1,winter,0
2023-02-04,4,H001,ICU,Amoxicillin,antibiotic,21,0,19,1,18,11,5,1,winter,0
2023-02-04,11,H009,General,Ibuprofen,fever,40,728,39,3,36,29,5,1,winter,0
2023-02-04,14,H006,General,Paracetamol,fever,62,927,59,5,54,33,5,1,winter,0
2023-02-04,8,H003,Pediatrics,Paracetamol,fever,60,180,50,5,45,25,5,1,winter,0
2023-02-04,12,H010,ICU,Cephalexin,antibiotic,40,758,23,1,22,28,5,1,winter,0
2023-02-04,0,H003,Diabetes,Insulin,diabetic,43,1162,40,4,36,30,5,1,winter,0
2023-02-04,19,H004,ER,Amoxicillin,antibiotic,88,104,87,8,79,34,5,1,winter,0
2023-02-04,0,H002,ER,Cephalexin,antibiotic,35,783,17,1,16,17,5,1,winter,0
2023-02-04,23,H004,General,Ibuprofen,fever,64,646,52,5,47,18,5,1,winter,0
2023-02-04,5,H001,General,Ibuprofen,fever,37,77,36,3,33,29,5,1,winter,0
2023-02-04,19,H007,General,Ibuprofen,fever,39,733,37,3,34,31,5,1,winter,0
2023-02-04,8,H006,Diabetes,Insulin,diabetic,36,368,36,3,33,20,5,1,winter,0
2023-02-04,23,H010,Respiratory,Montelukast,respiratory,20,115,26,2,24,22,5,1,winter,0
2023-02-04,15,H001,General,Ibuprofen,fever,36,114,28,2,26,15,5,1,winter,0
2023-02-04,19,H005,General,Paracetamol,fever,45,386,44,4,40,30,5,1,winter,0
2023-02-05,19,H002,General,Ibuprofen,fever,85,231,79,6,73,22,6,1,winter,0
2023-02-05,11,H001,Pediatrics,Paracetamol,fever,56,260,39,4,35,18,6,1,winter,0
2023-02-05,12,H009,ICU,Cephalexin,antibiotic,20,704,28,2,26,25,6,1,winter,0
2023-02-05,22,H004,Respiratory,Montelukast,respiratory,40,894,43,4,39,17,6,1,winter,0
2023-02-05,20,H006,General,Paracetamol,fever,69,858,71,8,63,21,6,1,winter,0
2023-02-05,9,H004,Respiratory,Salbutamol,respiratory,47,847,42,4,38,24,6,1,winter,0
2023-02-05,18,H009,General,Ibuprofen,fever,72,656,59,6,53,30,6,1,winter,0
2023-02-05,22,H004,Diabetes,Insulin,diabetic,53,462,54,5,49,34,6,1,winter,0
2023-02-05,5,H001,ICU,Amoxicillin,antibiotic,35,325,39,4,35,16,6,1,winter,0
2023-02-05,0,H002,Diabetes,Glipizide,diabetic,15,316,11,1,10,18,6,1,winter,0
2023-02-05,23,H001,ER,Amoxicillin,antibiotic,31,869,18,1,17,17,6,1,winter,0
2023-02-05,17,H003,ER,Amoxicillin,antibiotic,61,85,57,6,51,21,6,1,winter,0
2023-02-06,23,H008,General,Ibuprofen,fever,74,202,56,6,50,20,0,0,winter,0
2023-02-06,15,H006,ICU,Cephalexin,antibiotic,48,646,44,4,40,23,0,0,winter,0
2023-02-06,8,H004,Diabetes,Insulin,diabetic,135,268,141,15,126,33,0,0,winter,0
2023-02-06,19,H004,ICU,Amoxicillin,antibiotic,41,758,39,3,36,28,0,0,winter,0
2023-02-06,9,H007,General,Ibuprofen,fever,100,633,82,7,75,27,0,0,winter,0
2023-02-06,23,H004,Diabetes,Insulin,diabetic,59,403,47,5,42,21,0,0,winter,0
2023-02-06,15,H009,Respiratory,Albuterol,respiratory,77,543,80,9,71,35,0,0,winter,0
2023-02-06,6,H001,Pediatrics,Ibuprofen,fever,33,227,33,3,30,31,0,0,winter,0
2023-02-06,7,H003,Respiratory,Salbutamol,respiratory,42,495,30,3,27,22,0,0,winter,0
2023-02-06,0,H002,Diabetes,Glipizide,diabetic,35,445,19,2,17,20,0,0,winter,0
2023-02-06,8,H003,Diabetes,Metformin,diabetic,67,1095,53,5,48,31,0,0,winter,0
2023-02-06,21,H003,General,Paracetamol,fever,91,355,84,9,75,31,0,0,winter,0
2023-02-07,17,H006,ICU,Amoxicillin,antibiotic,46,600,41,3,38,33,1,0,winter,0
2023-02-07,11,H006,Pediatrics,Paracetamol,fever,68,306,70,5,65,26,1,0,winter,0
2023-02-07,0,H001,General,Paracetamol,fever,24,53,26,2,24,36,1,0,winter,0
2023-02-07,11,H002,Respiratory,Salbutamol,respiratory,147,372,144,13,131,47,1,0,winter,0
2023-02-07,22,H005,ER,Cephalexin,antibiotic,16,676,24,2,22,30,1,0,winter,0
2023-02-07,17,H009,Pediatrics,Paracetamol,fever,95,305,91,8,83,36,1,0,winter,0
2023-02-07,3,H002,ER,Amoxicillin,antibiotic,65,718,75,8,67,27,1,0,winter,0
2023-02-07,19,H007,Respiratory,Montelukast,respiratory,66,210,68,7,61,39,1,0,winter,0
2023-02-07,7,H008,Respiratory,Montelukast,respiratory,47,567,37,3,34,23,1,0,winter,0
2023-02-07,15,H003,ICU,Azithromycin,antibiotic,65,855,53,4,49,35,1,0,winter,0
2023-02-07,4,H006,ER,Cephalexin,antibiotic,58,700,40,4,36,31,1,0,winter,0
2023-02-07,15,H003,Diabetes,Metformin,diabetic,55,1040,61,5,56,21,1,0,winter,0
2023-02-07,7,H001,Cardiology,Atorvastatin,cardiac,20,322,28,3,25,35,1,0,winter,0
2023-02-07,6,H008,General,Paracetamol,fever,67,135,49,5,44,21,1,0,winter,0
2023-02-07,23,H003,Cardiology,Atorvastatin,cardiac,70,579,63,5,58,39,1,0,winter,0
2023-02-08,20,H003,ICU,Azithromycin,antibiotic,113,742,120,10,110,40,2,0,winter,0
2023-02-08,0,H008,Pediatrics,Ibuprofen,fever,72,821,68,6,62,26,2,0,winter,0
2023-02-08,23,H001,ICU,Amoxicillin,antibiotic,57,374,64,7,57,22,2,0,winter,0
2023-02-08,5,H008,Respiratory,Montelukast,respiratory,48,913,29,3,26,23,2,0,winter,0
2023-02-08,20,H009,Respiratory,Albuterol,respiratory,42,501,51,5,46,21,2,0,winter,0
2023-02-08,10,H005,Respiratory,Montelukast,respiratory,40,874,41,4,37,27,2,0,winter,0
2023-02-08,7,H005,Diabetes,Glipizide,diabetic,77,183,59,5,54,32,2,0,winter,0
2023-02-08,17,H004,Pediatrics,Paracetamol,fever,73,399,73,7,66,31,2,0,winter,0
2023-02-08,22,H009,Diabetes,Metformin,diabetic,60,190,59,4,55,26,2,0,winter,0
2023-02-08,3,H004,Diabetes,Glipizide,diabetic,60,422,45,3,42,37,2,0,winter,0
2023-02-08,14,H009,Pediatrics,Paracetamol,fever,48,798,44,4,40,21,2,0,winter,0
2023-02-08,6,H003,Respiratory,Albuterol,respiratory,57,438,59,4,55,29,2,0,winter,0
2023-02-08,22,H001,ICU,Cephalexin,antibiotic,66,431,49,5,44,21,2,0,winter,0
2023-02-08,17,H005,Pediatrics,Ibuprofen,fever,116,694,110,9,101,32,2,0,winter,0
2023-02-08,4,H001,ICU,Cephalexin,antibiotic,70,255,70,8,62,32,2,0,winter,0
2023-02-08,9,H005,Cardiology,Metoprolol,cardiac,91,815,90,10,80,36,2,0,winter,0
2023-02-08,3,H004,ICU,Azithromycin,antibiotic,60,698,70,7,63,36,2,0,winter,0
2023-02-08,8,H001,Respiratory,Albuterol,respiratory,92,647,101,11,90,35,2,0,winter,0
2023-02-08,21,H007,Pediatrics,Ibuprofen,fever,83,855,83,9,74,25,2,0,winter,0
2023-02-08,15,H005,ER,Azithromycin,antibiotic,102,832,90,7,83,34,2,0,winter,0
2023-02-08,5,H008,Cardiology,Aspirin,cardiac,47,645,49,4,45,22,2,0,winter,0
2023-02-08,16,H007,ICU,Cephalexin,antibiotic,47,318,33,3,30,21,2,0,winter,0
2023-02-08,12,H010,ICU,Cephalexin,antibiotic,135,623,128,11,117,37,2,0,winter,0
2023-02-09,23,H006,ER,Cephalexin,antibiotic,52,592,43,3,40,19,3,0,winter,0
2023-02-09,5,H001,Pediatrics,Paracetamol,fever,30,197,25,2,23,29,3,0,winter,0
2023-02-09,16,H009,Pediatrics,Paracetamol,fever,150,516,145,15,130,37,3,0,winter,0
2023-02-09,1,H002,ICU,Azithromycin,antibiotic,60,108,43,3,40,20,3,0,winter,0
2023-02-09,6,H009,General,Ibuprofen,fever,15,641,24,2,22,20,3,0,winter,0
2023-02-09,1,H005,Diabetes,Insulin,diabetic,84,99,75,7,68,38,3,0,winter,0
2023-02-09,11,H006,ER,Cephalexin,antibiotic,56,644,41,4,37,36,3,0,winter,0
2023-02-09,2,H005,Pediatrics,Paracetamol,fever,35,196,21,2,19,35,3,0,winter,0
2023-02-09,10,H008,Pediatrics,Ibuprofen,fever,101,720,109,10,99,38,3,0,winter,0
2023-02-09,19,H007,General,Ibuprofen,fever,46,587,55,4,51,33,3,0,winter,0
2023-02-09,21,H004,General,Ibuprofen,fever,91,555,90,8,82,33,3,0,winter,0
2023-02-09,19,H009,Pediatrics,Ibuprofen,fever,132,666,118,10,108,27,3,0,winter,0
2023-02-09,7,H001,General,Ibuprofen,fever,38,15,26,2,24,23,3,0,winter,0
2023-02-10,23,H008,Diabetes,Insulin,diabetic,40,684,33,2,31,18,4,0,winter,0
2023-02-10,2,H005,General,Paracetamol,fever,84,302,69,8,61,38,4,0,winter,0
2023-02-10,23,H001,ER,Azithromycin,antibiotic,31,838,37,3,34,32,4,0,winter,0
2023-02-10,23,H006,Cardiology,Metoprolol,cardiac,58,227,39,4,35,22,4,0,winter,0
2023-02-10,2,H002,Pediatrics,Paracetamol,fever,43,0,27,2,25,26,4,0,winter,0
2023-02-10,15,H001,Cardiology,Atorvastatin,cardiac,67,255,49,5,44,28,4,0,winter,0
2023-02-10,7,H010,ICU,Cephalexin,antibiotic,93,530,88,8,80,34,4,0,winter,0
2023-02-10,9,H001,Diabetes,Insulin,diabetic,97,855,90,8,82,28,4,0,winter,0
2023-02-10,0,H010,Respiratory,Salbutamol,respiratory,34,508,38,4,34,37,4,0,winter,0
2023-02-10,7,H004,Cardiology,Atorvastatin,cardiac,36,726,46,4,42,24,4,0,winter,0
2023-02-10,9,H010,Respiratory,Montelukast,respiratory,60,542,64,5,59,22,4,0,winter,0
2023-02-10,20,H009,ER,Cephalexin,antibiotic,89,171,73,7,66,34,4,0,winter,0
2023-02-10,5,H002,ICU,Azithromycin,antibiotic,38,70,22,2,20,21,4,0,winter,0
2023-02-10,22,H008,ICU,Cephalexin,antibiotic,82,534,69,6,63,30,4,0,winter,0
2023-02-10,23,H006,Pediatrics,Paracetamol,fever,95,211,77,6,71,39,4,0,winter,0
2023-02-10,2,H008,General,Ibuprofen,fever,26,303,23,2,21,27,4,0,winter,0
2023-02-10,14,H001,ICU,Amoxicillin,antibiotic,78,460,59,4,55,38,4,0,winter,0
2023-02-10,15,H006,General,Ibuprofen,fever,72,786,77,7,70,31,4,0,winter,0
2023-02-11,23,H010,General,Paracetamol,fever,39,632,37,3,34,30,5,1,winter,0
2023-02-11,21,H001,Respiratory,Montelukast,respiratory,60,381,53,5,48,29,5,1,winter,0
2023-02-11,16,H004,ICU,Azithromycin,antibiotic,49,649,39,3,36,21,5,1,winter,0
2023-02-11,0,H007,ER,Amoxicillin,antibiotic,24,897,33,2,31,19,5,1,winter,0
2023-02-11,3,H002,Diabetes,Glipizide,diabetic,30,415,20,1,19,29,5,1,winter,0
